id;nome;estado_id;codigo_ibge;;;44;Nossa Senhora do Livramento Monsenhor Tabosa
8814;Neópolis;25;4409;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Neópolis','4409','25');;
8815;Nossa Senhora Aparecida;25;4458;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Nossa Senhora Aparecida','4458','25');;
8816;Nossa Senhora da Glória;25;4508;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Nossa Senhora da Glória','4508','25');;
8817;Nossa Senhora das Dores;25;4607;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Nossa Senhora das Dores','4607','25');;
8818;Nossa Senhora de Lourdes;25;4706;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Nossa Senhora de Lourdes','4706','25');;
8819;Nossa Senhora do Socorro;25;4805;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Nossa Senhora do Socorro','4805','25');;
8820;Pacatuba;25;4904;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Pacatuba','4904','25');;
8821;Palmares Riachão do Dantas;25;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Palmares Riachão do Dantas','0','25');;
8822;Pedra Mole;25;5000;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Pedra Mole','5000','25');;
8823;Pedras Capela;25;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Pedras Capela','0','25');;
8824;Pedrinhas;25;5109;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Pedrinhas','5109','25');;
8825;Pinhão;25;5208;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Pinhão','5208','25');;
8826;Pirambu;25;5307;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Pirambu','5307','25');;
8827;Poço Redondo;25;5406;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Poço Redondo','5406','25');;
8828;Poço Verde;25;5505;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Poço Verde','5505','25');;
8829;Porto da Folha;25;5604;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Porto da Folha','5604','25');;
8830;Propriá;25;5703;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Propriá','5703','25');;
8831;Riachão do Dantas;25;5802;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Riachão do Dantas','5802','25');;
8832;Riachuelo;25;5901;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Riachuelo','5901','25');;
8833;Ribeirópolis;25;6008;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Ribeirópolis','6008','25');;
8834;Rosário do Catete;25;6107;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Rosário do Catete','6107','25');;
8835;Salgado;25;6206;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Salgado','6206','25');;
8836;Samambaia Tobias Barreto;25;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Samambaia Tobias Barreto','0','25');;
8837;Santa Luzia do Itanhy;25;6305;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Santa Luzia do Itanhy','6305','25');;
8838;Santa Rosa de Lima;25;6503;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Santa Rosa de Lima','6503','25');;
8839;Santana do São Francisco;25;6404;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Santana do São Francisco','6404','25');;
8840;Santo Amaro das Brotas;25;6602;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Santo Amaro das Brotas','6602','25');;
8841;São Cristóvão;25;6701;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('São Cristóvão','6701','25');;
8842;São Domingos;25;6800;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('São Domingos','6800','25');;
8843;São Francisco;25;6909;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('São Francisco','6909','25');;
8844;São José Aracaju;25;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('São José Aracaju','0','25');;
8845;São Mateus da Palestina Gararu;25;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('São Mateus da Palestina Gararu','0','25');;
8846;São Miguel do Aleixo;25;7006;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('São Miguel do Aleixo','7006','25');;
8847;Simão Dias;25;7105;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Simão Dias','7105','25');;
8848;Siriri;25;7204;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Siriri','7204','25');;
8849;Telha;25;7303;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Telha','7303','25');;
8850;Tobias Barreto;25;7402;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Tobias Barreto','7402','25');;
8851;Tomar do Geru;25;7501;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Tomar do Geru','7501','25');;
8852;Umbaúba;25;7600;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Umbaúba','7600','25');;
8853;Adamantina;26;105;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Adamantina','105','26');;
8854;Adolfo;26;204;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Adolfo','204','26');;
8855;Agisse Rancharia;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Agisse Rancharia','0','26');;
8856;Água Vermelha São Carlos;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Água Vermelha São Carlos','0','26');;
8857;Aguaí;26;303;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aguaí','303','26');;
8858;Águas da Prata;26;402;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Águas da Prata','402','26');;
8859;Águas de Lindóia;26;501;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Águas de Lindóia','501','26');;
8860;Águas de Santa Bárbara;26;550;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Águas de Santa Bárbara','550','26');;
8861;Águas de São Pedro;26;600;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Águas de São Pedro','600','26');;
8862;Agudos;26;709;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Agudos','709','26');;
8863;Agulha Fernando Prestes;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Agulha Fernando Prestes','0','26');;
8864;Ajapi Rio Claro;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Ajapi Rio Claro','0','26');;
8865;Alambari;26;758;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Alambari','758','26');;
8866;Alberto Moreira Barretos;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Alberto Moreira Barretos','0','26');;
8867;Aldeia Barueri;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aldeia Barueri','0','26');;
8868;Aldeia de Carapicuíba Carapicuíba;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aldeia de Carapicuíba Carapicuíba','0','26');;
8869;Alfredo Guedes Lençóis Paulista;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Alfredo Guedes Lençóis Paulista','0','26');;
8870;Alfredo Marcondes;26;808;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Alfredo Marcondes','808','26');;
8871;Altair;26;907;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Altair','907','26');;
8872;Altinópolis;26;1004;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Altinópolis','1004','26');;
8873;Alto Alegre;26;1103;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Alto Alegre','1103','26');;
8874;Alto Porã Pedregulho;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Alto Porã Pedregulho','0','26');;
8875;Alumínio;26;1152;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Alumínio','1152','26');;
8876;Álvares Florence;26;1202;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Álvares Florence','1202','26');;
8877;Álvares Machado;26;1301;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Álvares Machado','1301','26');;
8878;Álvaro de Carvalho;26;1400;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Álvaro de Carvalho','1400','26');;
8879;Alvinlândia;26;1509;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Alvinlândia','1509','26');;
8880;Amadeu Amaral Marília;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Amadeu Amaral Marília','0','26');;
8881;Amandaba Mirandópolis;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Amandaba Mirandópolis','0','26');;
8882;Ameliópolis Presidente Prudente;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Ameliópolis Presidente Prudente','0','26');;
8883;Americana;26;1608;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Americana','1608','26');;
8884;Américo Brasiliense;26;1707;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Américo Brasiliense','1707','26');;
8885;Américo de Campos;26;1806;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Américo de Campos','1806','26');;
8886;Amparo;26;1905;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Amparo','1905','26');;
8887;Ana Dias Itariri;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Ana Dias Itariri','0','26');;
8888;Analândia;26;2002;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Analândia','2002','26');;
8889;Anápolis Iacri;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Anápolis Iacri','0','26');;
8890;Andes Bebedouro;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Andes Bebedouro','0','26');;
8891;Andradina;26;2101;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Andradina','2101','26');;
8892;Angatuba;26;2200;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Angatuba','2200','26');;
8893;Anhembi;26;2309;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Anhembi','2309','26');;
8894;Anhumas;26;2408;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Anhumas','2408','26');;
8896;Aparecida;26;2507;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aparecida','2507','26');;
8897;Aparecida D Oeste;26;2606;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aparecida D Oeste','2606','26');;
8898;Aparecida de Monte Alto Monte Alto;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aparecida de Monte Alto Monte Alto','0','26');;
8899;Aparecida de São Manuel São Manuel;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aparecida de São Manuel São Manuel','0','26');;
8900;Aparecida do Bonito Santa Rita D Oeste;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aparecida do Bonito Santa Rita D Oeste','0','26');;
8901;Apiaí;26;2705;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Apiaí','2705','26');;
8902;Apiaí-Mirim Capão Bonito;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Apiaí-Mirim Capão Bonito','0','26');;
8903;Arabela Ouro Verde;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Arabela Ouro Verde','0','26');;
8904;Aracaçu Buri;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aracaçu Buri','0','26');;
8905;Araçaíba Apiaí;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Araçaíba Apiaí','0','26');;
8906;Araçariguama;26;2754;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Araçariguama','2754','26');;
8907;Araçatuba;26;2804;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Araçatuba','2804','26');;
8908;Araçoiaba da Serra;26;2903;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Araçoiaba da Serra','2903','26');;
8909;Aramina;26;3000;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aramina','3000','26');;
8910;Arandu;26;3109;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Arandu','3109','26');;
8911;Arapeí;26;3158;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Arapeí','3158','26');;
8912;Araraquara;26;3208;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Araraquara','3208','26');;
8913;Araras;26;3307;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Araras','3307','26');;
8914;Araxás Presidente Bernardes;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Araxás Presidente Bernardes','0','26');;
8915;Arcadas Amparo;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Arcadas Amparo','0','26');;
8916;Arco-Íris;26;3356;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Arco-Íris','3356','26');;
8917;Arealva;26;3406;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Arealva','3406','26');;
8918;Areias;26;3505;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Areias','3505','26');;
8919;Areiópolis;26;3604;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Areiópolis','3604','26');;
8920;Ariranha;26;3703;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Ariranha','3703','26');;
8921;Ariri Cananéia;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Ariri Cananéia','0','26');;
8922;Artemis Piracicaba;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Artemis Piracicaba','0','26');;
8923;Artur Nogueira;26;3802;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Artur Nogueira','3802','26');;
8924;Arujá;26;3901;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Arujá','3901','26');;
8925;Aspásia;26;3950;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aspásia','3950','26');;
8926;Assis;26;4008;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Assis','4008','26');;
8927;Assistência Rio Claro;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Assistência Rio Claro','0','26');;
8928;Atibaia;26;4107;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Atibaia','4107','26');;
8929;Atlântida Flórida Paulista;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Atlântida Flórida Paulista','0','26');;
8930;Auriflama;26;4206;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Auriflama','4206','26');;
8931;Avaí;26;4305;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Avaí','4305','26');;
8932;Avanhandava;26;4404;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Avanhandava','4404','26');;
8933;Avaré;26;4503;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Avaré','4503','26');;
8934;Avencas Marília;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Avencas Marília','0','26');;
8935;Bacaetava Iperó;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bacaetava Iperó','0','26');;
8936;Bacuriti Cafelândia;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bacuriti Cafelândia','0','26');;
8937;Bady Bassitt;26;4602;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bady Bassitt','4602','26');;
8938;Baguaçu Olímpia;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Baguaçu Olímpia','0','26');;
8939;Bairro Alto Natividade da Serra;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bairro Alto Natividade da Serra','0','26');;
8940;Balbinos;26;4701;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Balbinos','4701','26');;
8941;Bálsamo;26;4800;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bálsamo','4800','26');;
8942;Bananal;26;4909;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bananal','4909','26');;
8943;Bandeirantes D Oeste Sud Mennucci;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bandeirantes D Oeste Sud Mennucci','0','26');;
8944;Barão Ataliba Nogueira Itapira;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barão Ataliba Nogueira Itapira','0','26');;
8945;Barão de Antonina;26;5005;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barão de Antonina','5005','26');;
8946;Barão de Geraldo Campinas;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barão de Geraldo Campinas','0','26');;
8947;Barbosa;26;5104;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barbosa','5104','26');;
8948;Bariri;26;5203;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bariri','5203','26');;
8949;Barra Bonita;26;5302;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barra Bonita','5302','26');;
8950;Barra do Chapéu;26;5351;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barra do Chapéu','5351','26');;
8951;Barra do Turvo;26;5401;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barra do Turvo','5401','26');;
8952;Barra Dourada Neves Paulista;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barra Dourada Neves Paulista','0','26');;
8953;Barrânia Caconde;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barrânia Caconde','0','26');;
8954;Barretos;26;5500;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barretos','5500','26');;
8955;Barrinha;26;5609;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barrinha','5609','26');;
8956;Barueri;26;5708;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barueri','5708','26');;
8957;Bastos;26;5807;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bastos','5807','26');;
8958;Batatais;26;5906;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Batatais','5906','26');;
8959;Batatuba Piracaia;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Batatuba Piracaia','0','26');;
8960;Batista Botelho Óleo;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Batista Botelho Óleo','0','26');;
8961;Bauru;26;6003;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bauru','6003','26');;
8962;Bebedouro;26;6102;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bebedouro','6102','26');;
8963;Bela Floresta Pereira Barreto;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bela Floresta Pereira Barreto','0','26');;
8964;Bela Vista São-Carlense São Carlos;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bela Vista São-Carlense São Carlos','0','26');;
8965;Bento de Abreu;26;6201;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bento de Abreu','6201','26');;
8966;Bernardino de Campos;26;6300;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bernardino de Campos','6300','26');;
8967;Bertioga;26;6359;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bertioga','6359','26');;
8968;Bilac;26;6409;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bilac','6409','26');;
8969;Birigui;26;6508;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Birigui','6508','26');;
8970;Biritiba-Mirim;26;6607;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Biritiba-Mirim','6607','26');;
8971;Biritiba-Ussu Mogi das Cruzes;26;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Biritiba-Ussu Mogi das Cruzes','0','26');;
